source name	characteristics[organism]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cell type]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[sample type]	characteristics[biological replicate]	characteristics[genotype]	characteristics[depletion]	characteristics[sample description]	assay name	technology type	sample name	comment[platform]	comment[data file]	comment[derived data file]	comment[derived data file]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[sample preparation batch]	comment[lc batch]	comment[well]	comment[gel stain]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[dvl2 construct]	factor value[treatment]	factor value[bioid sample group]
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 7 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A71LC3_G9_MMW3060A71LC3-40-129143	proteomic profiling by mass spectrometry	MMW3060_P1_71	LC-MS/MS	MMW3060A71LC3_G9_MMW3060A71LC3-40-129143.raw	MMW3060A71LC3_G9_F097416.mgf	MMW3060A71LC3_G9_F097416.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	7	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	G9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 8 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A72LC3_H9_MMW3060A72LC3-40-129144	proteomic profiling by mass spectrometry	MMW3060_P1_72	LC-MS/MS	MMW3060A72LC3_H9_MMW3060A72LC3-40-129144.raw	MMW3060A72LC3_H9_F097418.mgf	MMW3060A72LC3_H9_F097418.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	8	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	H9	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 9 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A73LC3_A10_MMW3060A73LC3-40-129145	proteomic profiling by mass spectrometry	MMW3060_P1_73	LC-MS/MS	MMW3060A73LC3_A10_MMW3060A73LC3-40-129145.raw	MMW3060A73LC3_A10_F097420.mgf	MMW3060A73LC3_A10_F097420.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	9	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	A10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 10 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A74LC3_B10_MMW3060A74LC3-40-129146	proteomic profiling by mass spectrometry	MMW3060_P1_74	LC-MS/MS	MMW3060A74LC3_B10_MMW3060A74LC3-40-129146.raw	MMW3060A74LC3_B10_F097423.mgf	MMW3060A74LC3_B10_F097423.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	10	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	B10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 11 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A75LC3_C10_MMW3060A75LC3-40-129147	proteomic profiling by mass spectrometry	MMW3060_P1_75	LC-MS/MS	MMW3060A75LC3_C10_MMW3060A75LC3-40-129147.raw	MMW3060A75LC3_C10_F097425.mgf	MMW3060A75LC3_C10_F097425.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	11	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	C10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 12 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A76LC3_D10_MMW3060A76LC3-40-129148	proteomic profiling by mass spectrometry	MMW3060_P1_76	LC-MS/MS	MMW3060A76LC3_D10_MMW3060A76LC3-40-129148.raw	MMW3060A76LC3_D10_F097427.mgf	MMW3060A76LC3_D10_F097427.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	12	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	D10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 13 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A77LC3_E10_MMW3060A77LC3-40-129149	proteomic profiling by mass spectrometry	MMW3060_P1_77	LC-MS/MS	MMW3060A77LC3_E10_MMW3060A77LC3-40-129149.raw	MMW3060A77LC3_E10_F097430.mgf	MMW3060A77LC3_E10_F097430.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	13	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	E10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 14 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A78LC3_F10_MMW3060A78LC3-40-129150	proteomic profiling by mass spectrometry	MMW3060_P1_78	LC-MS/MS	MMW3060A78LC3_F10_MMW3060A78LC3-40-129150.raw	MMW3060A78LC3_F10_F097432.mgf	MMW3060A78LC3_F10_F097432.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	14	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	F10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 15 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A79LC3_G10_MMW3060A79LC3-40-129151	proteomic profiling by mass spectrometry	MMW3060_P1_79	LC-MS/MS	MMW3060A79LC3_G10_MMW3060A79LC3-40-129151.raw	MMW3060A79LC3_G10_F097434.mgf	MMW3060A79LC3_G10_F097434.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	15	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	G10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 16 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A80LC3_H10_MMW3060A80LC3-40-129153	proteomic profiling by mass spectrometry	MMW3060_P1_80	LC-MS/MS	MMW3060A80LC3_H10_MMW3060A80LC3-40-129153.raw	MMW3060A80LC3_H10_F097437.mgf	MMW3060A80LC3_H10_F097437.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	16	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	H10	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 17 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A81LC3_A11_MMW3060A81LC3-40-129154	proteomic profiling by mass spectrometry	MMW3060_P1_81	LC-MS/MS	MMW3060A81LC3_A11_MMW3060A81LC3-40-129154.raw	MMW3060A81LC3_A11_F097439.mgf	MMW3060A81LC3_A11_F097439.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	17	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	A11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 18 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A82LC3_B11_MMW3060A82LC3-40-129155	proteomic profiling by mass spectrometry	MMW3060_P1_82	LC-MS/MS	MMW3060A82LC3_B11_MMW3060A82LC3-40-129155.raw	MMW3060A82LC3_B11_F097442.mgf	MMW3060A82LC3_B11_F097442.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	18	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	B11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 19 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A83LC3_C11_MMW3060A83LC3-40-129156	proteomic profiling by mass spectrometry	MMW3060_P1_83	LC-MS/MS	MMW3060A83LC3_C11_MMW3060A83LC3-40-129156.raw	MMW3060A83LC3_C11_F097444.mgf	MMW3060A83LC3_C11_F097444.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	19	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	C11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 20 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A84LC3_D11_MMW3060A84LC3-40-129157	proteomic profiling by mass spectrometry	MMW3060_P1_84	LC-MS/MS	MMW3060A84LC3_D11_MMW3060A84LC3-40-129157.raw	MMW3060A84LC3_D11_F097447.mgf	MMW3060A84LC3_D11_F097447.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	20	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	D11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 21 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A85LC3_E11_MMW3060A85LC3-40-129158	proteomic profiling by mass spectrometry	MMW3060_P1_85	LC-MS/MS	MMW3060A85LC3_E11_MMW3060A85LC3-40-129158.raw	MMW3060A85LC3_E11_F097449.mgf	MMW3060A85LC3_E11_F097449.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	21	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	E11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 22 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A86LC3_F11_MMW3060A86LC3-40-129159	proteomic profiling by mass spectrometry	MMW3060_P1_86	LC-MS/MS	MMW3060A86LC3_F11_MMW3060A86LC3-40-129159.raw	MMW3060A86LC3_F11_F097451.mgf	MMW3060A86LC3_F11_F097451.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	22	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	F11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 23 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A87LC3_G11_MMW3060A87LC3-40-129160	proteomic profiling by mass spectrometry	MMW3060_P1_87	LC-MS/MS	MMW3060A87LC3_G11_MMW3060A87LC3-40-129160.raw	MMW3060A87LC3_G11_F097452.mgf	MMW3060A87LC3_G11_F097452.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	23	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	G11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 24 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A88LC3_H11_MMW3060A88LC3-40-129161	proteomic profiling by mass spectrometry	MMW3060_P1_88	LC-MS/MS	MMW3060A88LC3_H11_MMW3060A88LC3-40-129161.raw	MMW3060A88LC3_H11_F097453.mgf	MMW3060A88LC3_H11_F097453.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	24	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	H11	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 25 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A89LC3_A12_MMW3060A89LC3-40-129162	proteomic profiling by mass spectrometry	MMW3060_P1_89	LC-MS/MS	MMW3060A89LC3_A12_MMW3060A89LC3-40-129162.raw	MMW3060A89LC3_A12_F097454.mgf	MMW3060A89LC3_A12_F097454.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	25	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	A12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 26 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A90LC3_B12_MMW3060A90LC3-40-129164	proteomic profiling by mass spectrometry	MMW3060_P1_90	LC-MS/MS	MMW3060A90LC3_B12_MMW3060A90LC3-40-129164.raw	MMW3060A90LC3_B12_F097455.mgf	MMW3060A90LC3_B12_F097455.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	26	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	B12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 27 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A91LC3_C12_MMW3060A91LC3-40-129165	proteomic profiling by mass spectrometry	MMW3060_P1_91	LC-MS/MS	MMW3060A91LC3_C12_MMW3060A91LC3-40-129165.raw	MMW3060A91LC3_C12_F097456.mgf	MMW3060A91LC3_C12_F097456.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	27	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	C12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 28 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A92LC3_D12_MMW3060A92LC3-40-129166	proteomic profiling by mass spectrometry	MMW3060_P1_92	LC-MS/MS	MMW3060A92LC3_D12_MMW3060A92LC3-40-129166.raw	MMW3060A92LC3_D12_F097457.mgf	MMW3060A92LC3_D12_F097457.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	28	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	D12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 29 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A93LC3_E12_MMW3060A93LC3-40-129167	proteomic profiling by mass spectrometry	MMW3060_P1_93	LC-MS/MS	MMW3060A93LC3_E12_MMW3060A93LC3-40-129167.raw	MMW3060A93LC3_E12_F097458.mgf	MMW3060A93LC3_E12_F097458.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	29	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	E12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
MMW3060P1_Biosample_3	Homo sapiens	HEK293 Flp-In T-REx	CVCL_U427	embryonic kidney cell	kidney	normal	not available	female	study sample	1	stable expression of DVL2 ΔPDZ-BirA*	no depletion	BioID streptavidin-enriched gel fraction 30 from DVL2 ΔPDZ-BirA*, Wnt5a treated, Biosample 3, Plate 1	MMW3060A94LC3_F12_MMW3060A94LC3-40-129168	proteomic profiling by mass spectrometry	MMW3060_P1_94	LC-MS/MS	MMW3060A94LC3_F12_MMW3060A94LC3-40-129168.raw	MMW3060A94LC3_F12_F097459.mgf	MMW3060A94LC3_F12_F097459.mzid	data-dependent acquisition	LTQ Orbitrap Velos	NT=Trypsin;AC=MS:1001251	label free sample	30	1	not available	gel electrophoresis	5 ppm	0.4 Da	not available	not available	NT=Phospho;MT=Variable;TA=S,T,Y;AC=Unimod:21	ion trap	plate 1	not available	F12	Imperial Protein Stain	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	DVL2 ΔPDZ-BirA*	Wnt5a treated	Biosample 3
